year;company;cik;form_type;date_filed;document_url
2020;CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC. NT;1187953;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1187953/000110465920043660/tm205316d1_10k.htm
2020;CREATIVE REALITIES, INC.;1356093;10-K;13/03/2020;https://www.sec.gov/Archives/edgar/data/1356093/000121390020006174/f10k2019_creativerealities.htm
2020;CREDEX CORP;1432939;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1432939/000154998320000005/crdx-20191231_10k.htm
2020;CREDIT ACCEPTANCE CORP;885550;10-K;11/02/2020;https://www.sec.gov/Archives/edgar/data/885550/000088555020000021/cacc-20191231x10k.htm
2020;CREDITRISKMONITOR COM INC;315958;10-K;18/03/2020;https://www.sec.gov/Archives/edgar/data/315958/000114036120006147/form10k.htm
2020;CRH Medical Corp;1461119;10-K;11/03/2020;https://www.sec.gov/Archives/edgar/data/1461119/000156459020010121/crhm-10k_20191231.htm
2020;CRISPR Therapeutics AG;1674416;10-K;12/02/2020;https://www.sec.gov/Archives/edgar/data/1674416/000156459020004355/crsp-10k_20191231.htm
2020;CROSS COUNTRY HEALTHCARE INC;1141103;10-K;05/03/2020;https://www.sec.gov/Archives/edgar/data/1141103/000162828020003031/ccrn20191231-10k.htm
2020;CROSS TIMBERS ROYALTY TRUST;881787;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/881787/000119312520071453/d871205d10k.htm
2020;CROSSFIRST BANKSHARES, INC.;1458412;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/1458412/000145841220000016/a201910-kcrossfirstban.htm
2020;CROWN CASTLE INTERNATIONAL CORP;1051470;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/1051470/000105147020000077/cci10k123119q4.htm
2020;CROWN CASTLE INTERNATIONAL CORP NT;1051470;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1051470/000105147020000077/cci10k123119q4.htm
2020;CROWN HOLDINGS INC;1219601;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1219601/000121960120000006/cck-12312019x10xk.htm
2020;CRYO CELL INTERNATIONAL INC;862692;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/862692/000119312520056695/d807043d10k.htm
2020;CRYOLIFE INC;784199;10-K;19/02/2020;https://www.sec.gov/Archives/edgar/data/784199/000078419920000019/cry-20191231x10k.htm
2020;CSAIL 2015-C1 Commercial Mortgage Trust;1634172;10-K;17/03/2020;https://www.sec.gov/Archives/edgar/data/1634172/000105640420002348/csc15sa1_10k-2019.htm
2020;CSAIL 2015-C2 Commercial Mortgage Trust;1639353;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1639353/000105640420002299/csc15sa2_10k-2019.htm
2020;CSAIL 2015-C3 Commercial Mortgage Trust;1647980;10-K;17/03/2020;https://www.sec.gov/Archives/edgar/data/1647980/000105640420002360/csc15sa3_10k-2019.htm
2020;CSAIL 2015-C4 Commercial Mortgage Trust;1655153;10-K;17/03/2020;https://www.sec.gov/Archives/edgar/data/1655153/000105640420002335/csc15sa4_10k-2019.htm
2020;CSAIL 2016-C5 Commercial Mortgage Trust;1661136;10-K;17/03/2020;https://www.sec.gov/Archives/edgar/data/1661136/000105640420002338/csc16sa5_10k-2019.htm
2020;CSAIL 2016-C6 Commercial Mortgage Trust;1672609;10-K;23/03/2020;https://www.sec.gov/Archives/edgar/data/1672609/000105640420002765/csc16sa6_10k-2019.htm
2020;CSAIL 2016-C7 Commercial Mortgage Trust;1688149;10-K;23/03/2020;https://www.sec.gov/Archives/edgar/data/1688149/000105640420002816/csc16sa7_10k-2019.htm
2020;CSAIL 2017-C8 Commercial Mortgage Trust;1708131;10-K;17/03/2020;https://www.sec.gov/Archives/edgar/data/1708131/000105640420002340/csc17sa8_10k-2019.htm
2020;CSAIL 2017-CX10 Commercial Mortgage Trust;1720474;10-K;17/03/2020;https://www.sec.gov/Archives/edgar/data/1720474/000105640420002399/csc17x10_10k-2019.htm
2020;CSAIL 2017-CX9 Commercial Mortgage Trust;1716602;10-K;20/03/2020;https://www.sec.gov/Archives/edgar/data/1716602/000105640420002721/csc17cx9_10k-2019.htm
2020;CSAIL 2018-C14 Commercial Mortgage Trust;1752594;10-K;18/03/2020;https://www.sec.gov/Archives/edgar/data/1752594/000105640420002425/csc18c14_10k-2019.htm
2020;CSAIL 2018-CX11 Commercial Mortgage Trust;1732963;10-K;18/03/2020;https://www.sec.gov/Archives/edgar/data/1732963/000105640420002427/csc18x11_10k-2019.htm
2020;CSAIL 2018-CX12 Commercial Mortgage Trust;1745511;10-K;13/03/2020;https://www.sec.gov/Archives/edgar/data/1745511/000105640420002259/csc18x12_10k-2019.htm
2020;CSAIL 2019-C15 Commercial Mortgage Trust;1763502;10-K;18/03/2020;https://www.sec.gov/Archives/edgar/data/1763502/000105640420002429/csc19c15_10k-2019.htm
2020;CSAIL 2019-C16 Commercial Mortgage Trust;1776086;10-K;18/03/2020;https://www.sec.gov/Archives/edgar/data/1776086/000105640420002507/csc19c16_10k-2019.htm
2020;CSAIL 2019-C17 Commercial Mortgage Trust;1786008;10-K;19/03/2020;https://www.sec.gov/Archives/edgar/data/1786008/000105640420002513/csc19c17_10k-2019.htm
2020;CSAIL 2019-C18 Commercial Mortgage Trust;1792905;10-K;19/03/2020;https://www.sec.gov/Archives/edgar/data/1792905/000105640420002511/csc19c18_10k-2019.htm
2020;CSB BANCORP INC /OH;880417;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/880417/000156459020011140/csbb-10k_20191231.htm
2020;CSG SYSTEMS INTERNATIONAL INC;1005757;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/1005757/000156459020005691/csgs-10k_20191231.htm
2020;CSI Compressco LP;1449488;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1449488/000144948820000005/cclp2019123110k.htm
2020;CSMC 2016-NXSR Commercial Mortgage Trust;1691198;10-K;23/03/2020;https://www.sec.gov/Archives/edgar/data/1691198/000105640420002781/csc16nxr_10k-2019.htm
2020;CSX CORP;277948;10-K;12/02/2020;https://www.sec.gov/Archives/edgar/data/277948/000027794820000008/csx-12312019x10k.htm
2020;CTI BIOPHARMA CORP;891293;10-K;13/03/2020;https://www.sec.gov/Archives/edgar/data/891293/000089129320000012/cti10k12312019document.htm
2020;CTS CORP;26058;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/26058/000002605820000016/ctscorp-20191231x10xk.htm
2020;CUI Global, Inc.;1108967;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1108967/000143774920006578/cui20191231_10k.htm
2020;CULLEN/FROST BANKERS, INC.;39263;10-K;04/02/2020;https://www.sec.gov/Archives/edgar/data/39263/000003926320000010/a20191231-10k.htm
2020;CUMBERLAND PHARMACEUTICALS INC;1087294;10-K;20/03/2020;https://www.sec.gov/Archives/edgar/data/1087294/000162828020003880/cpix-20191231.htm
2020;CUMMINS INC;26172;10-K;11/02/2020;https://www.sec.gov/Archives/edgar/data/26172/000002617220000009/cmi201910-kdocument.htm
2020;CUMULUS MEDIA INC;1058623;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/1058623/000105862320000010/cmls2019123110k.htm
2020;CURIS INC;1108205;10-K;19/03/2020;https://www.sec.gov/Archives/edgar/data/1108205/000110820520000003/cris-20191231x10k.htm
2020;CURO Group Holdings Corp.;1711291;10-K;09/03/2020;https://www.sec.gov/Archives/edgar/data/1711291/000171129120000014/curo2019cghc10-kdoc.htm
2020;CURTISS WRIGHT CORP;26324;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/26324/000002632420000004/cw-20191231.htm
2020;CUTERA INC;1162461;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1162461/000143774920005342/cutr20191231_10k.htm
2020;CV Sciences, Inc.;1510964;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1510964/000151096420000026/cvsi-20191231x10xk.htm
2020;CV Sciences, Inc. NT;1510964;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1510964/000151096420000026/cvsi-20191231x10xk.htm
2020;CVB FINANCIAL CORP;354647;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/354647/000119312520059185/d872938d10k.htm
2020;CVD EQUIPMENT CORP;766792;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/766792/000143774920006524/cvv20191231_10k.htm
2020;CVR ENERGY INC;1376139;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1376139/000137613920000015/cvi-20191231.htm
2020;CVR PARTNERS, LP;1425292;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1425292/000142529220000006/cvi-20191231.htm
2020;CVS HEALTH Corp;64803;10-K;18/02/2020;https://www.sec.gov/Archives/edgar/data/64803/000006480320000007/a2019form10-k.htm
2020;CYBERLOQ TECHNOLOGIES, INC. NT;1437517;10-K;31/03/2020;https://www.sec.gov/Archives/edgar/data/1437517/000149315220006007/form10-k.htm
2020;CYBEROPTICS CORP;768411;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/768411/000089710120000134/cybe-20191231.htm
2020;CYNERGISTEK, INC;1011432;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1011432/000144586620000277/ctek_10k.htm
2020;CYPRESS SEMICONDUCTOR CORP /DE/;791915;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/791915/000079191520000006/cy-12292019x10xk.htm
2020;CYREN Ltd.;1084577;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1084577/000121390020008016/f10k2019_cyrenltd.htm
2020;CYTOKINETICS INC;1061983;10-K;04/03/2020;https://www.sec.gov/Archives/edgar/data/1061983/000156459020008694/cytk-10k_20191231.htm
2020;CYTRX CORP;799698;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/799698/000149315220004848/form10-k.htm
2020;Cabaletta Bio, Inc.;1759138;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1759138/000156459020013929/caba-10k_20191231.htm
2020;Cabela's Credit Card Master Note Trust;1592145;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1592145/000154072320000009/a2019cabelas10-k.htm
2020;Cabela's Master Credit Card Trust;1592143;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1592143/000154072320000009/a2019cabelas10-k.htm
2020;Cable One, Inc.;1632127;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1632127/000143774920003799/cabo20191231_10k.htm
2020;Cactus, Inc.;1699136;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1699136/000155837020001806/whd-20191231x10k.htm
2020;Cadence Bancorporation;1614184;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1614184/000156459020007741/cade-10k_20191231.htm
2020;CalEthos, Inc.;1174891;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1174891/000149315220005276/form10-k.htm
2020;California BanCorp NT;1752036;10-K;31/03/2020;https://www.sec.gov/Archives/edgar/data/1752036/000156459020016670/calb-10k_20191231.htm
2020;California Republic Auto Receivables Trust 2016-1;1667270;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1667270/000119312520084984/d899435d10k.htm
2020;California Republic Auto Receivables Trust 2016-2;1675171;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1675171/000119312520084963/d901200d10k.htm
2020;California Republic Auto Receivables Trust 2017-1;1694276;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1694276/000119312520084993/d901949d10k.htm
2020;California Republic Auto Receivables Trust 2018-1;1741276;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1741276/000156459020012785/cik0001741276-10k_20191231.htm
2020;California Resources Corp;1609253;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/1609253/000160925320000066/a2019ye10-kdocument.htm
2020;Calithera Biosciences, Inc.;1496671;10-K;11/03/2020;https://www.sec.gov/Archives/edgar/data/1496671/000156459020010058/cala-10k_20191231.htm
2020;Callon Petroleum Co;928022;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/928022/000092802220000031/a4q19form10k.htm
2020;Calumet Specialty Products Partners, L.P.;1340122;10-K;05/03/2020;https://www.sec.gov/Archives/edgar/data/1340122/000134012220000034/clmt-20191231x10k.htm
2020;Calyxt, Inc.;1705843;10-K;05/03/2020;https://www.sec.gov/Archives/edgar/data/1705843/000156459020008777/clxt-10k_20191231.htm
2020;Cambium Networks Corp;1738177;10-K;24/03/2020;https://www.sec.gov/Archives/edgar/data/1738177/000156459020012247/cmbm-10k_20191231.htm
2020;Camping World Holdings, Inc.;1669779;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1669779/000155837020001794/cwh-20191231x10k80094a.htm
2020;Can B Corp NT;1509957;10-K;31/03/2020;https://www.sec.gov/Archives/edgar/data/1509957/000149315220005643/form10-k.htm
2020;Canfield Medical Supply, Inc.;1553788;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1553788/000175392620000051/g081940_10k.htm
2020;CannAssist International Corp NT;1709542;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1709542/000121465920003250/ca32120010k.htm
2020;Cannae Holdings, Inc.;1704720;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1704720/000170472020000017/cnne12311910-k.htm
2020;Cannagistics Inc.;1304741;10-K;16/01/2020;https://www.sec.gov/Archives/edgar/data/1304741/000166357720000425/cngt_10k.htm
2020;Canterbury Park Holding Corp;1672909;10-K;26/03/2020;https://www.sec.gov/Archives/edgar/data/1672909/000167290920000007/cphc-20191231x10k.htm
2020;CapStar Financial Holdings, Inc.;1676479;10-K;06/03/2020;https://www.sec.gov/Archives/edgar/data/1676479/000156459020009044/cstr-10k_20191231.htm
2020;Capital Auto Receivables Asset Trust 2015-4;1654785;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1654785/000165478520000006/carat2015-412_31x1910xk.htm
2020;Capital Auto Receivables Asset Trust 2016-1;1668186;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1668186/000166818620000006/carat2016-112_31x1910xk.htm
2020;Capital Auto Receivables Asset Trust 2016-2;1678617;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1678617/000167861720000007/carat2016-212_31x1910xk.htm
2020;Capital Auto Receivables Asset Trust 2016-3;1683001;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1683001/000168300120000007/carat2016-312_31x1910xk.htm
2020;Capital Bancorp Inc;1419536;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1419536/000141953620000027/cbnk1231201910k.htm
2020;Capital One Auto Receivables LLC;1133438;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1133438/000178604120000017/a2019-2autocopar10xk.htm
2020;Capital One Auto Receivables LLC;1133438;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1133438/000178604120000017/a2019-2autocopar10xk.htm
2020;Capital One Prime Auto Receivables Trust 2019-1;1766004;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1766004/000176600420000016/a2019-1autocopar10xk.htm
2020;Capital One Prime Auto Receivables Trust 2019-2;1786041;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1786041/000178604120000017/a2019-2autocopar10xk.htm
2020;Capitala Finance Corp.;1571329;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1571329/000110465920027898/tm2010843-1_10k.htm
2020;CarGurus, Inc.;1494259;10-K;14/02/2020;https://www.sec.gov/Archives/edgar/data/1494259/000156459020004805/carg-10k_20191231.htm
2020;Cara Therapeutics, Inc.;1346830;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/1346830/000155837020001659/cara-20191231x10k.htm
2020;Carbon Energy Corp;86264;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/86264/000121390020007986/f10k2019_carbonenergy.htm
2020;Cardiff Lexington Corp NT;811222;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/811222/000168316820001188/cardiff_10k-123119.htm
2020;Cardlytics, Inc.;1666071;10-K;03/03/2020;https://www.sec.gov/Archives/edgar/data/1666071/000166607120000054/cdlxform10-k2019.htm
2020;Cardtronics plc;1671013;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1671013/000167101320000008/catm-201901231x10k.htm
2020;CareDx, Inc.;1217234;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1217234/000121723420000033/cdna-20191231.htm
2020;CareTrust REIT, Inc.;1590717;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1590717/000162828020001900/ctre2019123110kq4.htm
2020;CareView Communications Inc;1377149;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1377149/000138713120003439/crvw-10k_123119.htm
2020;Carey Watermark Investors 2 Inc;1609471;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/1609471/000160947120000004/cwi2201910-k.htm
2020;Carlyle Group Inc.;1527166;10-K;12/02/2020;https://www.sec.gov/Archives/edgar/data/1527166/000152716620000006/cg2019123110-k.htm
2020;Carnegie Development, Inc;1024095;10-K;18/02/2020;https://www.sec.gov/Archives/edgar/data/1024095/000147793220002018/cdi_10k.htm
2020;CarrierEQ, Inc. /DE;1766352;10-K;15/01/2020;https://www.sec.gov/Archives/edgar/data/1766352/000155335020000047/airfox_10k.htm
2020;Cars.com Inc.;1683606;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/1683606/000156459020006776/cars-10k_20191231.htm
2020;Carter Validus Mission Critical REIT II, Inc.;1567925;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1567925/000156792520000014/a201910-kreitii12312019.htm
2020;Casa Systems Inc;1333835;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/1333835/000156459020007381/casa-10k_20191231.htm
2020;Casper Sleep Inc.;1598674;10-K;19/03/2020;https://www.sec.gov/Archives/edgar/data/1598674/000104746920001618/a2241047z10-k.htm
2020;CatchMark Timber Trust, Inc.;1341141;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1341141/000134114120000017/ctt10k2019.htm
2020;Cavendish Futures Fund LLC;1562622;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1562622/000110465920040269/tm2031056-1_10k.htm
2020;Cboe Global Markets, Inc.;1374310;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/1374310/000155837020001127/cboe-20191231x10k3d7487.htm
2020;Celanese Corp;1306830;10-K;06/02/2020;https://www.sec.gov/Archives/edgar/data/1306830/000130683020000018/ce-20191231x10k.htm
2020;Celcuity Inc.;1603454;10-K;13/03/2020;https://www.sec.gov/Archives/edgar/data/1603454/000165495420002595/celc_10k.htm
2020;Cell Source, Inc.;1569340;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1569340/000164033420000672/clcs_10k.htm
2020;Celldex Therapeutics, Inc.;744218;10-K;26/03/2020;https://www.sec.gov/Archives/edgar/data/744218/000104746920001809/a2241053z10-k.htm
2020;Cellectar Biosciences, Inc.;1279704;10-K;09/03/2020;https://www.sec.gov/Archives/edgar/data/1279704/000110465920030742/tm205334-1_10k.htm
2020;Cellular Biomedicine Group, Inc.;1378624;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1378624/000165495420002065/cbmg_10k.htm
2020;Celsion CORP;749647;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/749647/000149315220004717/form10-k.htm
2020;Celsius Holdings, Inc.;1341766;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/1341766/000121390020006069/f10k2019_celsiusholdingsinc.htm
2020;Centennial Resource Development, Inc.;1658566;10-K;24/02/2020;https://www.sec.gov/Archives/edgar/data/1658566/000165856620000040/cdev1231201910-k.htm
2020;CenterPoint Energy Transition Bond Co IV, LLC;1533840;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1533840/000119312520085128/d865477d10k.htm
2020;CenterState Bank Corp;1102266;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/1102266/000156459020007443/csfl-10k_20191231.htm
2020;Centric Brands Inc. NT;844143;10-K;31/03/2020;
2020;Century Cobalt Corp. NT;1456802;10-K;28/02/2020;
2020;Century Communities, Inc.;1576940;10-K;07/02/2020;https://www.sec.gov/Archives/edgar/data/1576940/000156276220000031/ccs-20191231x10k.htm
2020;Cerecor Inc.;1534120;10-K;11/03/2020;https://www.sec.gov/Archives/edgar/data/1534120/000162828020003395/cerc10-k20191231.htm
2020;Ceres Tactical Commodity L.P.;1325676;10-K;26/03/2020;https://www.sec.gov/Archives/edgar/data/1325676/000119312520086313/d859151d10k.htm
2020;Ceridian HCM Holding Inc.;1725057;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1725057/000156459020007850/cday-10k_20191231.htm
2020;ChaSerg Technology Acquisition Corp;1743725;10-K;04/03/2020;https://www.sec.gov/Archives/edgar/data/1743725/000121390020005395/f10k2019_chasergtech.htm
2020;Chanticleer Holdings, Inc.;1106838;10-K;19/03/2020;https://www.sec.gov/Archives/edgar/data/1106838/000149315220023801/form10-k.htm
2020;Chaparral Energy, Inc.;1346980;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/1346980/000134698020000035/chaparralenergy201910-k.htm
2020;Charah Solutions, Inc.;1730346;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1730346/000173034620000005/chra-1231201910xk.htm
2020;Charlie's Holdings, Inc. NT;1134765;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1134765/000165495420004066/chuc10k_dec312019.htm
2020;Charmt, Inc.;1765048;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/1765048/000176504820000003/report10charmt.htm
2020;Chase Card Funding LLC;1658982;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1658982/000119312520091101/d905048d10k.htm
2020;Chatham Lodging Trust;1476045;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/1476045/000147604520000022/cldt-20191231.htm
2020;Checkpoint Therapeutics, Inc.;1651407;10-K;11/03/2020;https://www.sec.gov/Archives/edgar/data/1651407/000110465920032004/tm205356d1_10k.htm
2020;Chefs' Warehouse, Inc.;1517175;10-K;24/02/2020;https://www.sec.gov/Archives/edgar/data/1517175/000151717520000004/chef-10xkmaster12272019.htm
2020;ChemoCentryx, Inc.;1340652;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/1340652/000156459020009787/ccxi-10k_20191231.htm
2020;Chemours Co;1627223;10-K;14/02/2020;https://www.sec.gov/Archives/edgar/data/1627223/000156459020004829/cc-10k_20191231.htm
2020;Cheniere Corpus Christi Holdings, LLC;1693317;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1693317/000169331720000003/cch2019form10k.htm
2020;Cheniere Corpus Christi Pipeline, L.P.;1693288;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1693288/000169331720000003/cch2019form10k.htm
2020;Cheniere Energy Partners, L.P.;1383650;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1383650/000138365020000006/cqp2019form10k.htm
2020;Cheniere Energy, Inc.;3570;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/3570/000000357020000043/cei2019form10k.htm
2020;Cherry Hill Mortgage Investment Corp;1571776;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/1571776/000114036120004262/hc10009099x1_10k.htm
2020;Chicken Soup for the Soul Entertainment, Inc.;1679063;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1679063/000155837020003353/csse-20191231x10k.htm
2020;Childrens Place, Inc.;1041859;10-K;19/03/2020;https://www.sec.gov/Archives/edgar/data/1041859/000162828020003840/plce-212020x10k.htm
2020;China Elite Information Co., Ltd.;1077561;10-K;13/03/2020;https://www.sec.gov/Archives/edgar/data/1077561/000114036120005673/form10k.htm
2020;China Elite Information Co., Ltd. NT;1077561;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1077561/000114036120005673/form10k.htm
2020;China United Insurance Service, Inc.;1512927;10-K;20/03/2020;https://www.sec.gov/Archives/edgar/data/1512927/000110465920036932/tm205301-1_10k.htm
2020;China United Insurance Service, Inc. NT;1512927;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1512927/000110465920036932/tm205301-1_10k.htm
2020;ChromaDex Corp.;1386570;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/1386570/000165495420002437/cdxc10k_dec312019.htm
2020;Chubb Ltd;896159;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/896159/000089615920000003/cb-12312019x10k.htm
2020;Chun Can Capital Group;1191334;10-K;07/01/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;05/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;11/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;14/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;24/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;24/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Chun Can Capital Group;1191334;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/1191334/000071758820000037/cncn10k-20191231.htm
2020;Churchill Capital Corp II;1774675;10-K;26/03/2020;https://www.sec.gov/Archives/edgar/data/1774675/000110465920038834/tm205244d1_10k.htm
2020;Cidara Therapeutics, Inc.;1610618;10-K;04/03/2020;https://www.sec.gov/Archives/edgar/data/1610618/000161061820000011/cdtx10-k2019x12x31.htm
2020;Cigna Corp;1739940;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/1739940/000173994020000006/ci-20191231.htm
2020;Cincinnati Bancorp, Inc.;1787005;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1787005/000110465920040102/tm205371-1_10k.htm
2020;Cinemark Holdings, Inc.;1385280;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/1385280/000156459020005646/cnk-10k_20191231.htm
2020;Ciner Resources LP;1575051;10-K;09/03/2020;https://www.sec.gov/Archives/edgar/data/1575051/000157505120000026/cinerresourceslp-201910k.htm
2020;Citadel Exploration, Inc. NT;1482075;10-K;31/03/2020;
2020;Citibank, N.A., as depositor of Citibank Credit Card Issuanc;1522616;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1522616/000110465920039584/tm2013827-1_10k.htm
2020;Citigroup Commercial Mortgage Trust 2012-GC8;1556811;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1556811/000156459020013894/cik0001556811-10k_20191231.htm
2020;Citigroup Commercial Mortgage Trust 2013-GC15;1585673;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1585673/000156459020013901/cik0001585673-10k_20191231.htm
2020;Citigroup Commercial Mortgage Trust 2013-GC17;1590058;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1590058/000156459020013890/cik0001590058-10k_20191231.htm
2020;Citigroup Commercial Mortgage Trust 2013-GCJ11;1573946;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1573946/000156459020013898/cik0001573946-10k_20191231.htm
